"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"3543","Apa depa ingat budak sekolah tu masuk squid game ka nak sembunyikan kes covid akai ada ka akai",FALSE,0,NA,2021-12-01 18:50:14,FALSE,NA,"1466117454363430917",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","senangnakingat",0,FALSE,FALSE,NA,NA
"3544","btw gue baru nyelesaiin squid game dan plis gue  naksir sm hoyeon jung",FALSE,0,NA,2021-12-01 17:52:25,FALSE,NA,"1466102904423534600",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","coyotelands",0,FALSE,FALSE,NA,NA
"3545","@cpexgsie @convomf Gua ga suka series terutama yang plotnya ga ada spesialnya. Sekalinyansuka, nonton 2 ep berenti… https://t.co/RGWj1a4bhM",FALSE,0,"cpexgsie",2021-12-01 17:49:20,TRUE,"1465690179457351685","1466102125440557058","1442112548778565644","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NtitaniaP",0,FALSE,FALSE,NA,NA
"3546","Kayanya di dunia ini gw doang yang belom nonton squid game sampe tamat",FALSE,0,NA,2021-12-01 17:38:39,FALSE,NA,"1466099436740698128",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","scorpiiwhore",0,FALSE,FALSE,NA,NA
"3547","@kdrama_menfess kalo di foto itu aku suka krystal sm 067 di squid game (aku gk tau namanya siapaa huhu)",FALSE,0,"kdrama_menfess",2021-12-01 17:24:42,FALSE,"1466057103810777095","1466095925609189376","1012588105591713793","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sicksadie",0,FALSE,FALSE,NA,NA
"3548","@kdrama_menfess yg kanan tu detektif d squid game g c",FALSE,0,"kdrama_menfess",2021-12-01 17:18:30,FALSE,"1465987055771537410","1466094365349072903","1012588105591713793","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dalfrique",0,FALSE,FALSE,NA,NA
"3549","@octobersbabe @moviemenfes Netflix Akan Garap Spin Off Karakter Berlin 'Money Heist', Kapan? 

Radit klarifikasi Po… https://t.co/hI07YboFlY",FALSE,0,"octobersbabe",2021-12-01 17:00:54,TRUE,"1465857650311139331","1466089937053229059","1579135525","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ImranAG_SalmanA",0,FALSE,FALSE,NA,NA
"3550","@wawawa0112 @moviemenfes Netflix Akan Garap Spin Off Karakter Berlin 'Money Heist', Kapan? 

Radit klarifikasi Podc… https://t.co/47xDk8qa65",FALSE,0,"wawawa0112",2021-12-01 17:00:46,TRUE,"1465828257803030531","1466089905075806214","395680951","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ImranAG_SalmanA",0,FALSE,FALSE,NA,NA
"3551","@alphajeonx @moviemenfes Netflix Akan Garap Spin Off Karakter Berlin 'Money Heist', Kapan? 

Radit klarifikasi Podc… https://t.co/uccFqePFua",FALSE,0,"alphajeonx",2021-12-01 17:00:39,TRUE,"1465856369202905090","1466089874658758657","1113842384926728192","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ImranAG_SalmanA",0,FALSE,FALSE,NA,NA
"3552","@diyah_mambo @moviemenfes Netflix Akan Garap Spin Off Karakter Berlin 'Money Heist', Kapan? 

Radit klarifikasi Pod… https://t.co/tg3VZ79dN8",FALSE,1,"diyah_mambo",2021-12-01 17:00:31,TRUE,"1465900822298972166","1466089842387800069","786617468","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ImranAG_SalmanA",1,FALSE,FALSE,NA,NA
"3553","@Dopeboy_Lie @Nizamach_ Netflix Akan Garap Spin Off Karakter Berlin 'Money Heist', Kapan? 

Radit klarifikasi Podca… https://t.co/oXgedggtjE",FALSE,0,"Dopeboy_Lie",2021-12-01 17:00:24,TRUE,"1466052238355283968","1466089811056361475","78228664","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ImranAG_SalmanA",0,FALSE,FALSE,NA,NA
"3554","@GilaFilmID Netflix Akan Garap Spin Off Karakter Berlin 'Money Heist', Kapan? 

Radit klarifikasi Podcast Deddy Nur… https://t.co/gire15q2D6",FALSE,0,"GilaFilmID",2021-12-01 17:00:11,TRUE,"1465802195605983233","1466089757193035782","538972199","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ImranAG_SalmanA",0,FALSE,FALSE,NA,NA
"3555","@realvminn Netflix Akan Garap Spin Off Karakter Berlin 'Money Heist', Kapan? 

Radit klarifikasi Podcast Deddy Nuru… https://t.co/o9CRVChhgh",FALSE,0,"realvminn",2021-12-01 17:00:04,TRUE,"1463882284688314374","1466089726155255810","1292605518733651968","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ImranAG_SalmanA",0,FALSE,FALSE,NA,NA
"3556","@stupidassbitj Netflix Akan Garap Spin Off Karakter Berlin 'Money Heist', Kapan? 

Radit klarifikasi Podcast Deddy… https://t.co/tb4ksQGkYI",FALSE,0,"stupidassbitj",2021-12-01 16:59:55,TRUE,"1465842255533539330","1466089691669618696","1218413108894396416","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ImranAG_SalmanA",0,FALSE,FALSE,NA,NA
"3557","@Songkrasin22 @moviemenfes Netflix Akan Garap Spin Off Karakter Berlin 'Money Heist', Kapan? 

Radit klarifikasi Po… https://t.co/dZ5BP497Sb",FALSE,0,"Songkrasin22",2021-12-01 16:59:48,TRUE,"1465819307078651906","1466089659801341956","1127852697233776640","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ImranAG_SalmanA",0,FALSE,FALSE,NA,NA
"3558","@ginaad Netflix Akan Garap Spin Off Karakter Berlin 'Money Heist', Kapan? 

Radit klarifikasi Podcast Deddy Nurul S… https://t.co/FqDlNBSR8w",FALSE,0,"ginaad",2021-12-01 16:59:40,TRUE,"1465884512550731777","1466089627526184960","28350373","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ImranAG_SalmanA",0,FALSE,FALSE,NA,NA
"3559","@rosekrystl Netflix Akan Garap Spin Off Karakter Berlin 'Money Heist', Kapan? 

Radit klarifikasi Podcast Deddy Nur… https://t.co/MWkBxIQFbF",FALSE,0,"rosekrystl",2021-12-01 16:59:32,TRUE,"1465821323075018753","1466089595519442952","900317378747047938","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ImranAG_SalmanA",0,FALSE,FALSE,NA,NA
"3560","@noddleburrito Netflix Akan Garap Spin Off Karakter Berlin 'Money Heist', Kapan? 

Radit klarifikasi Podcast Deddy… https://t.co/irtw7NpsP1",FALSE,0,"noddleburrito",2021-12-01 16:59:22,TRUE,"1465893832768196622","1466089553232465925","1035223154241597440","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ImranAG_SalmanA",0,FALSE,FALSE,NA,NA
"3561","@febrianallib Netflix Akan Garap Spin Off Karakter Berlin 'Money Heist', Kapan? 

Radit klarifikasi Podcast Deddy N… https://t.co/2cUGTxm1U0",FALSE,0,"febrianallib",2021-12-01 16:59:14,TRUE,"1466067087877500928","1466089520332378126","319064936","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ImranAG_SalmanA",0,FALSE,FALSE,NA,NA
"3562","@milothegoatx Netflix Akan Garap Spin Off Karakter Berlin 'Money Heist', Kapan? 

Radit klarifikasi Podcast Deddy N… https://t.co/71BGMppBUf",FALSE,0,"milothegoatx",2021-12-01 16:59:05,TRUE,"1465948372729167873","1466089482835267584","1181356362","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ImranAG_SalmanA",0,FALSE,FALSE,NA,NA
"3563","Netflix Akan Garap Spin Off Karakter Berlin 'Money Heist', Kapan? 

Radit klarifikasi Podcast Deddy Nurul SNMPTN pe… https://t.co/aHXjVjm7hB",FALSE,0,NA,2021-12-01 16:58:17,TRUE,NA,"1466089279768055809",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ImranAG_SalmanA",0,FALSE,FALSE,NA,NA
"3564","@geriodonut Park Hae Soo Akan Jadi Berlin di 'Money Heist' Versi Drama Korea 

Radit klarifikasi Podcast Deddy Nuru… https://t.co/HkjpjWMghA",FALSE,0,"geriodonut",2021-12-01 16:56:46,TRUE,"1465867278797336578","1466088898304503814","1425677089273913347","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ImranAG_SalmanA",0,FALSE,FALSE,NA,NA
"3565","@HestiaJie Park Hae Soo Akan Jadi Berlin di 'Money Heist' Versi Drama Korea 

Radit klarifikasi Podcast Deddy Nurul… https://t.co/gWo5rtm3xP",FALSE,0,"HestiaJie",2021-12-01 16:56:36,TRUE,"1464179826785349638","1466088856483090433","993021265387532289","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ImranAG_SalmanA",0,FALSE,FALSE,NA,NA
"3566","Gongyoo belom move on dari sales squid game.. yg dipost pertama cumi <U+0001F62D> https://t.co/f1exOkTk9P",FALSE,0,NA,2021-12-01 16:56:33,FALSE,NA,"1466088843333881857",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SherlyOhno",0,FALSE,FALSE,NA,NA
"3567","@noviaageng Park Hae Soo Akan Jadi Berlin di 'Money Heist' Versi Drama Korea 

Radit klarifikasi Podcast Deddy Nuru… https://t.co/X53GFs8WFr",FALSE,0,"noviaageng",2021-12-01 16:56:27,TRUE,"1465944485141962754","1466088819443175425","235816023","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ImranAG_SalmanA",0,FALSE,FALSE,NA,NA
"3568","@HestiaJie Park Hae Soo Akan Jadi Berlin di 'Money Heist' Versi Drama Korea 

Radit klarifikasi Podcast Deddy Nurul… https://t.co/5QhRMaT1t2",FALSE,0,"HestiaJie",2021-12-01 16:56:09,TRUE,"1465887186755080193","1466088744579002368","993021265387532289","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ImranAG_SalmanA",0,FALSE,FALSE,NA,NA
"3569","@HestiaJie Park Hae Soo Akan Jadi Berlin di 'Money Heist' Versi Drama Korea 

Radit klarifikasi Podcast Deddy Nurul… https://t.co/IRyCmFOZNQ",FALSE,0,"HestiaJie",2021-12-01 16:56:00,TRUE,"1465884923974148101","1466088704997421064","993021265387532289","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ImranAG_SalmanA",0,FALSE,FALSE,NA,NA
"3570","@dramantusias Park Hae Soo Akan Jadi Berlin di 'Money Heist' Versi Drama Korea 

Radit klarifikasi Podcast Deddy Nu… https://t.co/orJCz7mMMM",FALSE,0,"dramantusias",2021-12-01 16:55:51,TRUE,"1465880911350624263","1466088665394790404","1461345040752541703","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ImranAG_SalmanA",0,FALSE,FALSE,NA,NA
"3571","@kalyathehottest Park Hae Soo Akan Jadi Berlin di 'Money Heist' Versi Drama Korea 

Radit klarifikasi Podcast Deddy… https://t.co/gJIksgH4cA",FALSE,0,"kalyathehottest",2021-12-01 16:55:43,TRUE,"1466040538138775555","1466088632234622977","1442153213931655176","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ImranAG_SalmanA",0,FALSE,FALSE,NA,NA
"3572","@yersumi Park Hae Soo Akan Jadi Berlin di 'Money Heist' Versi Drama Korea 

Radit klarifikasi Podcast Deddy Nurul S… https://t.co/XVLqxjGUEu",FALSE,0,"yersumi",2021-12-01 16:55:29,TRUE,"1465345712195993607","1466088574328053760","149878507","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ImranAG_SalmanA",0,FALSE,FALSE,NA,NA
"3573","@siryoutalkfunny Park Hae Soo Akan Jadi Berlin di 'Money Heist' Versi Drama Korea 

Radit klarifikasi Podcast Deddy… https://t.co/4mxjaBoRNe",FALSE,0,"siryoutalkfunny",2021-12-01 16:55:16,TRUE,"1463121765375176707","1466088521567903750","1321724083067744256","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ImranAG_SalmanA",0,FALSE,FALSE,NA,NA
"3574","@trash4eva Park Hae Soo Akan Jadi Berlin di 'Money Heist' Versi Drama Korea 

Radit klarifikasi Podcast Deddy Nurul… https://t.co/SqbxFaZJuf",FALSE,0,"trash4eva",2021-12-01 16:55:06,TRUE,"1465849751601967106","1466088478790148099","1422372632968581120","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ImranAG_SalmanA",0,FALSE,FALSE,NA,NA
"3575","@nbuLan5 Park Hae Soo Akan Jadi Berlin di 'Money Heist' Versi Drama Korea 

Radit klarifikasi Podcast Deddy Nurul S… https://t.co/i5JYCDOEnH",FALSE,0,"nbuLan5",2021-12-01 16:54:46,TRUE,"1465955571354398726","1466088394031714307","153728815","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ImranAG_SalmanA",0,FALSE,FALSE,NA,NA
"3576","@whyglorify Park Hae Soo Akan Jadi Berlin di 'Money Heist' Versi Drama Korea 

Radit klarifikasi Podcast Deddy Nuru… https://t.co/t1prDoziMu",FALSE,0,"whyglorify",2021-12-01 16:54:23,TRUE,"1462983870047870977","1466088298519011331","3059716357","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ImranAG_SalmanA",0,FALSE,FALSE,NA,NA
"3577","Park Hae Soo Akan Jadi Berlin di 'Money Heist' Versi Drama Korea 

Radit klarifikasi Podcast Deddy Nurul SNMPTN pen… https://t.co/CEIbofF8ac",FALSE,0,NA,2021-12-01 16:53:29,TRUE,NA,"1466088073398128648",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ImranAG_SalmanA",0,FALSE,FALSE,NA,NA
"3578","@hawvkeye Squid Game Jadi Drama Korea Pertama yang Dapat Penghargaan Gotham Awards 2021 

Radit klarifikasi Podcast… https://t.co/mBNa6GWwCk",FALSE,0,"hawvkeye",2021-12-01 16:52:56,TRUE,"1464874062790815752","1466087932444360704","1462315615926980608","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ImranAG_SalmanA",0,FALSE,FALSE,NA,NA
"3579","@moonembrcdsun @ustadchen Squid Game Jadi Drama Korea Pertama yang Dapat Penghargaan Gotham Awards 2021 

Radit kla… https://t.co/ZSjZDy2BUS",FALSE,0,"moonembrcdsun",2021-12-01 16:52:44,TRUE,"1464541304470183938","1466087883475849224","1332737106603479040","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ImranAG_SalmanA",0,FALSE,FALSE,NA,NA
"3580","<U+0001F37F>Netflix Premium<U+0001F37F>
—ANTI VPN

Sharing
<U+2611><U+FE0F>13k/7hr
<U+2611><U+FE0F>40k/bln
<U+2611><U+FE0F>115k/3bln

Private
<U+2611><U+FE0F>175k/bln 

Dijamin:
<U+2714><U+FE0F>Profil di Pin… https://t.co/NNDy2C9x4j",FALSE,0,"Anamshop__",2021-12-01 16:52:43,TRUE,"1466087876928544774","1466087878983753729","1325080102162423808","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Anamshop__",0,FALSE,FALSE,NA,NA
"3581","<U+0001F37F>Netflix Premium<U+0001F37F>
—ANTI VPN

Sharing
<U+2611><U+FE0F>13k/7hr
<U+2611><U+FE0F>40k/bln
<U+2611><U+FE0F>115k/3bln

Private
<U+2611><U+FE0F>175k/bln 

Dijamin:
<U+2714><U+FE0F>Profil di Pin… https://t.co/mB5i4byeCP",FALSE,0,"Anamshop__",2021-12-01 16:52:43,TRUE,"1466087875129217025","1466087876928544774","1325080102162423808","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Anamshop__",0,FALSE,FALSE,NA,NA
"3582","@pastel1117 Squid Game Jadi Drama Korea Pertama yang Dapat Penghargaan Gotham Awards 2021 

Radit klarifikasi Podca… https://t.co/SNEksbOBsN",FALSE,0,"pastel1117",2021-12-01 16:52:35,TRUE,"1464027868359315456","1466087845857087492","1098138685466304512","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ImranAG_SalmanA",0,FALSE,FALSE,NA,NA
"3583","@NEOXGENCY Squid Game Jadi Drama Korea Pertama yang Dapat Penghargaan Gotham Awards 2021 

Radit klarifikasi Podcas… https://t.co/xgjKCxqQE0",FALSE,0,"NEOXGENCY",2021-12-01 16:52:24,TRUE,"1465691352973266945","1466087799065497612","1377236180597571584","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ImranAG_SalmanA",0,FALSE,FALSE,NA,NA
"3584","@emirfaiz_ Squid Game Jadi Drama Korea Pertama yang Dapat Penghargaan Gotham Awards 2021 

Radit klarifikasi Podcas… https://t.co/8otxhO4DOc",FALSE,0,"emirfaiz_",2021-12-01 16:52:18,TRUE,"1464761454414864389","1466087772712673280","1885680944","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ImranAG_SalmanA",0,FALSE,FALSE,NA,NA
"3585","@zefaandrean Squid Game Jadi Drama Korea Pertama yang Dapat Penghargaan Gotham Awards 2021 

Radit klarifikasi Podc… https://t.co/Vc3lsvQks8",FALSE,0,"zefaandrean",2021-12-01 16:52:09,TRUE,"1464594177388204033","1466087736587157508","255396032","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ImranAG_SalmanA",0,FALSE,FALSE,NA,NA
"3586","@AnatholiaRD Squid Game Jadi Drama Korea Pertama yang Dapat Penghargaan Gotham Awards 2021 

Radit klarifikasi Podc… https://t.co/I8NYjFaHT9",FALSE,0,"AnatholiaRD",2021-12-01 16:52:01,TRUE,"1464524874802601987","1466087703972237314","344431137","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ImranAG_SalmanA",0,FALSE,FALSE,NA,NA
"3587","@cosplaykucink Squid Game Jadi Drama Korea Pertama yang Dapat Penghargaan Gotham Awards 2021 

Radit klarifikasi Po… https://t.co/IGBnC9FmVX",FALSE,0,"cosplaykucink",2021-12-01 16:51:51,TRUE,"1464943448545370118","1466087658900230148","1194873815710367744","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ImranAG_SalmanA",0,FALSE,FALSE,NA,NA
"3588","@hamtangluv Squid Game Jadi Drama Korea Pertama yang Dapat Penghargaan Gotham Awards 2021 

Radit klarifikasi Podca… https://t.co/LzprjvbccS",FALSE,0,"hamtangluv",2021-12-01 16:51:38,TRUE,"1466043676421885952","1466087604785332224","1315070178120491008","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ImranAG_SalmanA",0,FALSE,FALSE,NA,NA
"3589","@birladoo Squid Game Jadi Drama Korea Pertama yang Dapat Penghargaan Gotham Awards 2021 

Radit klarifikasi Podcast… https://t.co/6lXYyTQ8li",FALSE,0,"birladoo",2021-12-01 16:51:21,TRUE,"1463802098722635779","1466087533205331969","1382237110015381517","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ImranAG_SalmanA",0,FALSE,FALSE,NA,NA
"3590","@xbxdbxy @snpassara @KittenMiIk_ @virtualsmutrp Squid Game Jadi Drama Korea Pertama yang Dapat Penghargaan Gotham A… https://t.co/YG6ehT5Dzk",FALSE,0,"xbxdbxy",2021-12-01 16:51:10,TRUE,"1466079831267766272","1466087488527601664","1092438547582210049","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ImranAG_SalmanA",0,FALSE,FALSE,NA,NA
"3591","Squid Game Jadi Drama Korea Pertama yang Dapat Penghargaan Gotham Awards 2021 

Radit klarifikasi Podcast Deddy Nur… https://t.co/2a9TRYtgS5",FALSE,0,NA,2021-12-01 16:49:32,TRUE,NA,"1466087078089748486",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ImranAG_SalmanA",0,FALSE,FALSE,NA,NA
"3592","Squid Game Jadi Drama Korea Pertama yang Dapat Penghargaan Gotham Awards 2021 https://t.co/26JGF99u3e",FALSE,0,NA,2021-12-01 16:48:02,FALSE,NA,"1466086697880350721",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ImranAG_SalmanA",0,FALSE,FALSE,NA,NA
"3593","@fajarnugros Tolong pejabat model ngunu melokno squid game gawe peluru asli mas..",FALSE,1,"fajarnugros",2021-12-01 16:45:34,FALSE,"1466068916828971013","1466086079430156292","36321448","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nandya_2627",0,FALSE,FALSE,NA,NA
"3594","@juliaanisa__ Foto pertamanya cumiiiii <U+0001F62D><U+0001F62D><U+0001F62D> mentang2 jd tukang kepret di Squid Game haha",FALSE,0,"juliaanisa__",2021-12-01 16:43:22,FALSE,"1466085200522141720","1466085524993544197","1091328988599902208","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PonpelPot",0,FALSE,FALSE,NA,NA
"3595","@jjhyunniebuns <U+0001F37F>Netflix Premium<U+0001F37F>
—ANTI VPN

Sharing
<U+2611><U+FE0F>13k/7hr
<U+2611><U+FE0F>40k/bln
<U+2611><U+FE0F>115k/3bln

Private
<U+2611><U+FE0F>175k/bln 

Dijamin:… https://t.co/We5rFmxo7k",FALSE,0,"jjhyunniebuns",2021-12-01 16:33:58,TRUE,"1466069647371866119","1466083159468957697","1419583176079380482","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","itsnewttt",0,FALSE,FALSE,NA,NA
"3596","ini baru aja tadi siang menjelang sore liat upin ipin. kadang kalo pusing nugas trs cape nonton korea an, suka nont… https://t.co/n1ggr7KlYO",FALSE,0,NA,2021-12-01 16:31:32,TRUE,NA,"1466082547729793027",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","svting_0406",0,FALSE,FALSE,NA,NA
"3597","@jeonavia bentar teh, diliat-liat ava seokjin cosplay boneka squid game cocok juga ya, imut tapi menyakiti readers… https://t.co/4x1xYZAZX3",FALSE,0,"gekutupay",2021-12-01 16:30:10,TRUE,"1466081785440194563","1466082205654945796","1426213518441803779","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","gekutupay",0,FALSE,FALSE,NA,NA
